"ano";"cod_mun";"homicidio";"suicidio";"armas";"drogas";"alcool"
"42135001";2001;4213500;1;0;0;0;2
"42136091";2001;4213609;3;0;0;0;4
"42137081";2001;4213708;1;0;1;0;0
"42138071";2001;4213807;0;0;0;0;0
"42139061";2001;4213906;0;0;0;0;0
"42140031";2001;4214003;0;0;0;0;0
"42141021";2001;4214102;0;0;0;0;1
"42141511";2001;4214151;0;0;0;0;0
"42142011";2001;4214201;1;0;0;0;1
"42143001";2001;4214300;0;0;1;0;0
"42144091";2001;4214409;1;0;0;0;1
"42145081";2001;4214508;0;0;0;0;2
"42146071";2001;4214607;0;0;0;0;0
"42147061";2001;4214706;0;0;0;0;0
"42148051";2001;4214805;2;0;2;0;5
"42149041";2001;4214904;0;0;0;0;0
"42150001";2001;4215000;2;0;1;0;4
"42150591";2001;4215059;0;0;0;0;0
"42150751";2001;4215075;2;0;0;0;0
"42151091";2001;4215109;0;0;0;0;0
"42152081";2001;4215208;2;0;0;0;0
"42153071";2001;4215307;0;0;0;0;0
"42153561";2001;4215356;1;0;0;0;0
"42154061";2001;4215406;0;0;0;0;0
"42154551";2001;4215455;1;0;0;0;0
"42155051";2001;4215505;2;0;1;0;0
"4215554";2001;4215554;0;0;0;0;0
"42156041";2001;4215604;0;0;0;0;0
"42156531";2001;4215653;1;0;0;0;0
"42156791";2001;4215679;0;0;0;0;0
"42156871";2001;4215687;0;0;0;0;0
"42156951";2001;4215695;0;0;0;0;0
"42157031";2001;4215703;2;0;0;0;0
"42157521";2001;4215752;0;0;0;0;0
"42158021";2001;4215802;2;0;0;0;9
"42159011";2001;4215901;0;0;0;0;0
"42160081";2001;4216008;0;0;0;0;1
"42160571";2001;4216057;1;0;0;0;0
"42161071";2001;4216107;1;0;0;0;3
"42162061";2001;4216206;5;0;0;0;2
"42162551";2001;4216255;0;0;0;0;0
"42163051";2001;4216305;1;0;0;0;1
"42163541";2001;4216354;0;0;0;0;0
"42164041";2001;4216404;0;0;0;0;0
"42165031";2001;4216503;0;0;3;0;1
"42166021";2001;4216602;23;0;1;5;17
"42167011";2001;4216701;1;0;0;0;0
"42168001";2001;4216800;3;0;1;0;0
"42169091";2001;4216909;0;0;0;0;1
"42170061";2001;4217006;0;0;0;0;0
"42171051";2001;4217105;0;0;0;0;0
"42171541";2001;4217154;0;0;0;0;0
"42172041";2001;4217204;5;0;0;0;4
"42172531";2001;4217253;0;0;0;0;0
"42173031";2001;4217303;0;0;1;0;0
"42174021";2001;4217402;0;0;1;0;0
"42175011";2001;4217501;0;0;0;0;1
"42175501";2001;4217550;0;0;0;0;0
"42176001";2001;4217600;0;0;0;0;0
"42177091";2001;4217709;2;0;0;0;2
"42177581";2001;4217758;0;0;0;0;0
"42178081";2001;4217808;0;0;0;0;0
"42179071";2001;4217907;0;0;0;0;3
"42179561";2001;4217956;0;0;0;0;0
"42180041";2001;4218004;2;0;0;0;1
"42181031";2001;4218103;0;0;0;0;0
"42182021";2001;4218202;0;0;0;0;0
"42182511";2001;4218251;1;0;0;0;0
"42183011";2001;4218301;3;0;0;0;1
"42183501";2001;4218350;1;0;0;0;0
"42184001";2001;4218400;0;0;0;0;0
"42185091";2001;4218509;0;0;0;0;0
"42186081";2001;4218608;0;0;0;0;0
"42187071";2001;4218707;5;0;1;0;6
"42187561";2001;4218756;0;0;0;0;1
"42188061";2001;4218806;1;0;0;0;0
"42188551";2001;4218855;0;0;0;0;0
"42189051";2001;4218905;1;0;1;0;2
"42189541";2001;4218954;0;0;0;0;0
"42190021";2001;4219002;0;0;0;0;2
"42191011";2001;4219101;0;0;0;0;0
"42191501";2001;4219150;0;0;0;0;0
"42191761";2001;4219176;0;0;0;0;0
"42192001";2001;4219200;0;0;0;0;0
"42193091";2001;4219309;2;0;1;0;5
"42193581";2001;4219358;0;0;0;0;0
"42194081";2001;4219408;0;0;0;0;0
"42195071";2001;4219507;1;0;1;0;2
"42196061";2001;4219606;0;0;0;0;0
"42197051";2001;4219705;1;0;0;0;1
"42198531";2001;4219853;0;0;0;0;0
"4300034";2001;4300034;0;0;0;0;0
"43000591";2001;4300059;0;0;0;0;0
"43001091";2001;4300109;2;0;0;0;0
"43002081";2001;4300208;0;0;1;0;2
"43003071";2001;4300307;1;0;0;0;0
"43004061";2001;4300406;16;0;4;0;11
"43004551";2001;4300455;2;0;0;0;1
"4300471";2001;4300471;0;0;0;0;0
"43005051";2001;4300505;5;0;0;0;2
"43005541";2001;4300554;0;0;0;0;0
"43005701";2001;4300570;0;0;0;0;0
"43006041";2001;4300604;60;0;0;0;13
"43006381";2001;4300638;0;0;0;0;1
"43006461";2001;4300646;0;0;0;0;1
"43006611";2001;4300661;0;0;0;0;0
"43007031";2001;4300703;0;0;0;0;0
"43008021";2001;4300802;1;0;0;0;2
"43008511";2001;4300851;0;0;0;0;0
"43008771";2001;4300877;0;0;0;0;0
"43009011";2001;4300901;0;0;0;0;1
"43010081";2001;4301008;1;0;0;0;0
"43010571";2001;4301057;1;0;0;0;0
"4301073";2001;4301073;0;0;0;0;0
"43011071";2001;4301107;1;0;0;0;5
"43012061";2001;4301206;0;0;0;0;2
"43013051";2001;4301305;1;0;0;0;2
"43014041";2001;4301404;1;0;0;0;3
"43015031";2001;4301503;0;0;0;0;0
"43015521";2001;4301552;0;0;0;0;1
"43016021";2001;4301602;17;0;3;0;11
"43016361";2001;4301636;2;0;0;0;0
"43016511";2001;4301651;0;0;0;0;0
"43017011";2001;4301701;0;0;0;0;0
"43017501";2001;4301750;0;0;0;0;0
"43018001";2001;4301800;0;0;0;0;0
"43018591";2001;4301859;0;0;0;0;0
"43018751";2001;4301875;0;0;0;0;0
"43019091";2001;4301909;0;0;0;0;0
"43019251";2001;4301925;0;0;0;0;0
"43019581";2001;4301958;0;0;0;0;0
"43020061";2001;4302006;2;0;0;0;0
"43020551";2001;4302055;0;0;0;0;0
"43021051";2001;4302105;13;0;2;1;6
"43021541";2001;4302154;1;0;0;0;0
"43022041";2001;4302204;0;0;0;0;0
"4302220";2001;4302220;1;0;0;0;0
"4302238";2001;4302238;0;0;0;0;0
"43022531";2001;4302253;0;0;0;0;0
"43023031";2001;4302303;2;0;0;0;1
"43023521";2001;4302352;2;0;0;0;2
"43023781";2001;4302378;0;0;0;0;0
"43024021";2001;4302402;0;0;0;0;2
"43024511";2001;4302451;2;0;0;0;1
"43025011";2001;4302501;2;0;0;0;0
"4302584";2001;4302584;0;0;0;0;0
"43026001";2001;4302600;1;0;0;0;1
"43026591";2001;4302659;0;0;0;0;1
"43027091";2001;4302709;3;0;0;0;4
"43028081";2001;4302808;4;0;0;1;3
"43029071";2001;4302907;2;0;0;0;1
"43030041";2001;4303004;8;0;4;1;6
"43031031";2001;4303103;24;0;0;0;13
"43032021";2001;4303202;0;0;0;0;1
"43033011";2001;4303301;0;0;0;0;0
"43034001";2001;4303400;0;0;0;0;2
"43035091";2001;4303509;2;0;0;0;7
"43035581";2001;4303558;1;0;0;0;0
"43036081";2001;4303608;0;0;0;0;0
"43036731";2001;4303673;0;0;1;0;0
"43037071";2001;4303707;0;0;0;0;1
"43038061";2001;4303806;0;0;0;0;0
"43039051";2001;4303905;5;0;0;1;7
"43040021";2001;4304002;2;0;0;0;2
"43041011";2001;4304101;0;0;0;0;0
"43042001";2001;4304200;6;0;0;0;3
"43043091";2001;4304309;0;0;0;0;1
"43043581";2001;4304358;0;0;0;0;0
"43044081";2001;4304408;9;0;4;1;1
"43045071";2001;4304507;2;0;0;0;4
"43046061";2001;4304606;87;0;2;2;10
"4304614";2001;4304614;0;0;0;0;0
"4304622";2001;4304622;0;0;0;0;0
"43046301";2001;4304630;3;0;0;0;1
"4304655";2001;4304655;0;0;0;0;0
"43046631";2001;4304663;2;0;1;0;2
"43046711";2001;4304671;0;0;0;0;0
"43046891";2001;4304689;2;0;0;0;1
"43046971";2001;4304697;0;0;0;0;0
"43047051";2001;4304705;3;0;0;0;7
"43047131";2001;4304713;0;0;0;0;0
"43048041";2001;4304804;2;0;1;0;1
"43048531";2001;4304853;0;0;0;0;0
"43049031";2001;4304903;0;0;0;0;1
"43049521";2001;4304952;0;0;0;0;0
"43050091";2001;4305009;0;0;0;0;2
"43051081";2001;4305108;95;0;12;3;33
"43051161";2001;4305116;0;0;0;0;0
"43051241";2001;4305124;0;0;0;0;0
"43051321";2001;4305132;0;0;0;0;0
"43051571";2001;4305157;0;0;0;0;0
"43051731";2001;4305173;0;0;0;0;0
"43052071";2001;4305207;0;0;0;0;2
"43053061";2001;4305306;0;0;0;0;0
"43053551";2001;4305355;3;0;0;0;2
"43053711";2001;4305371;0;0;0;0;0
"43054051";2001;4305405;0;0;0;0;2
"43054391";2001;4305439;2;0;0;0;0
"43054471";2001;4305447;2;0;0;0;0
"43054541";2001;4305454;1;0;0;0;1
"43055041";2001;4305504;3;0;0;0;0
"43055871";2001;4305587;0;0;0;0;0
"43056031";2001;4305603;0;0;0;0;0
"43057021";2001;4305702;1;0;0;0;0
"43058011";2001;4305801;0;0;0;0;2
"4305835";2001;4305835;1;0;0;0;0
"43058501";2001;4305850;0;0;0;0;0
"43058711";2001;4305871;0;0;0;0;1
"43059001";2001;4305900;3;0;0;0;1
"4305934";2001;4305934;0;0;0;0;0
"43059591";2001;4305959;0;0;0;0;0
"43059751";2001;4305975;0;0;0;0;0
"43060071";2001;4306007;1;0;0;0;2
"43060561";2001;4306056;0;0;0;0;0
"43060721";2001;4306072;1;0;0;0;1
"43061061";2001;4306106;10;0;0;0;14
"4306130";2001;4306130;0;0;0;0;0
"43062051";2001;4306205;1;0;0;0;2
"43063041";2001;4306304;0;0;0;0;0
"43063201";2001;4306320;1;0;0;0;0
"43063531";2001;4306353;1;0;0;0;0
"43063791";2001;4306379;0;0;0;0;0
"43064031";2001;4306403;1;0;0;0;1
"43064291";2001;4306429;0;0;0;0;0
"43064521";2001;4306452;0;0;0;0;1
"43065021";2001;4306502;0;0;0;0;0
"43065511";2001;4306551;0;0;0;0;0
"43066011";2001;4306601;8;0;5;0;2
"43067001";2001;4306700;0;0;0;0;0
"43067341";2001;4306734;0;0;0;0;2
"43067591";2001;4306759;0;0;1;0;0
"43067671";2001;4306767;5;0;0;0;0
"43068091";2001;4306809;0;0;0;0;0
"43069081";2001;4306908;5;0;2;0;6
"43069241";2001;4306924;0;0;0;0;0
"43069321";2001;4306932;1;0;0;0;0
"43069571";2001;4306957;0;0;0;0;1
"43069731";2001;4306973;0;0;0;0;0
"43070051";2001;4307005;17;0;0;0;10
"43070541";2001;4307054;0;0;0;0;1
"43071041";2001;4307104;0;0;0;0;0
"43072031";2001;4307203;0;0;0;0;0
"43073021";2001;4307302;0;0;0;0;0
"43074011";2001;4307401;3;0;0;0;1
"43074501";2001;4307450;0;0;0;0;0
"43075001";2001;4307500;0;0;0;1;3
"43075591";2001;4307559;0;0;0;0;0
"43076091";2001;4307609;7;0;0;0;1
"43077081";2001;4307708;15;0;0;0;3
"43078071";2001;4307807;3;0;0;1;6
"43078151";2001;4307815;1;0;1;0;0
"43078311";2001;4307831;2;0;0;0;0
"43078641";2001;4307864;1;0;0;0;1
"43079061";2001;4307906;11;0;2;0;3
"43080031";2001;4308003;1;0;0;0;0
"43080521";2001;4308052;3;0;0;0;0
"43080781";2001;4308078;0;0;0;0;0
"43081021";2001;4308102;1;0;0;0;2
"43082011";2001;4308201;3;0;0;0;4
"43082501";2001;4308250;0;0;0;0;0
"43083001";2001;4308300;5;0;0;0;3
"43084091";2001;4308409;1;0;0;0;0
"4308433";2001;4308433;0;0;0;0;0
"43084581";2001;4308458;0;0;0;0;0
"43085081";2001;4308508;6;0;0;0;4
"43086071";2001;4308607;0;0;0;0;2
"43086561";2001;4308656;1;0;0;0;0
"43087061";2001;4308706;0;0;0;0;0
"43088051";2001;4308805;0;0;0;0;2
"43088541";2001;4308854;0;0;0;0;0
"43089041";2001;4308904;1;0;0;0;4
"43090011";2001;4309001;2;0;0;0;3
"43090501";2001;4309050;0;0;0;0;0
"43091001";2001;4309100;4;0;2;0;1
"43091261";2001;4309126;0;0;0;0;0
"43091591";2001;4309159;0;0;0;0;0
"43092091";2001;4309209;36;0;0;0;15
"43092581";2001;4309258;0;0;0;0;0
"43093081";2001;4309308;21;0;0;0;3
"43094071";2001;4309407;4;0;0;0;3
"43095061";2001;4309506;0;0;0;0;0
"43095551";2001;4309555;1;0;0;0;0
"43095711";2001;4309571;1;0;0;0;0
"43096051";2001;4309605;1;0;0;0;2
"43096541";2001;4309654;0;0;0;0;0
"43097041";2001;4309704;2;0;0;0;2
"43097531";2001;4309753;0;0;0;0;0
"43098031";2001;4309803;0;0;0;0;0
"43099021";2001;4309902;0;0;0;0;1
"43099511";2001;4309951;1;0;0;0;1
"43100091";2001;4310009;1;0;0;0;1
"43101081";2001;4310108;4;0;1;0;0
"43102071";2001;4310207;14;0;3;0;17
"43103061";2001;4310306;1;0;0;0;0
"43103301";2001;4310330;1;0;0;0;0
"43103631";2001;4310363;0;0;0;0;0
"43104051";2001;4310405;0;0;0;0;0
"43104131";2001;4310413;0;0;0;0;2
"43104391";2001;4310439;0;0;0;0;1
"43104621";2001;4310462;1;0;0;0;0
"43105041";2001;4310504;1;0;0;0;3
"43105381";2001;4310538;0;0;0;0;0
"43105531";2001;4310553;1;0;0;0;0
"43105791";2001;4310579;0;0;0;0;0
"43106031";2001;4310603;5;0;0;0;5
"4310652";2001;4310652;0;0;0;0;0
"43107021";2001;4310702;3;0;0;0;1
"43107511";2001;4310751;1;0;0;0;0
"43108011";2001;4310801;2;0;0;0;2
"43108501";2001;4310850;0;0;0;0;1
"4310876";2001;4310876;0;0;0;0;0
"43109001";2001;4310900;0;0;0;0;0
"43110071";2001;4311007;2;0;1;0;3
"43111061";2001;4311106;0;0;0;0;2
"43111221";2001;4311122;1;0;0;0;0
"43111301";2001;4311130;0;0;0;0;0
"43111551";2001;4311155;2;0;0;0;1
"43112051";2001;4311205;5;0;0;0;3
"4311239";2001;4311239;1;0;0;0;0
"43112541";2001;4311254;1;0;0;0;1
"43112701";2001;4311270;0;0;0;0;0
"43113041";2001;4311304;5;0;0;0;2
"43114031";2001;4311403;17;0;0;0;15
"43114291";2001;4311429;0;0;0;0;0
"43115021";2001;4311502;0;0;0;0;1
"43116011";2001;4311601;0;0;0;0;0
"43116271";2001;4311627;1;0;0;0;0
"43116431";2001;4311643;0;0;0;0;0
"43117001";2001;4311700;1;0;0;0;1
"43117181";2001;4311718;0;0;1;0;0
"43117341";2001;4311734;0;0;0;0;0
"43117591";2001;4311759;1;0;0;0;1
"43117751";2001;4311775;0;0;0;0;0
"43117911";2001;4311791;0;0;0;0;0
"43118091";2001;4311809;7;0;0;0;1
"43119081";2001;4311908;1;0;0;0;2
"43119811";2001;4311981;0;0;0;0;3
"43120051";2001;4312005;0;0;0;0;1
"43120541";2001;4312054;0;0;0;0;1
"43121041";2001;4312104;0;0;0;0;2
"43121381";2001;4312138;0;0;0;0;0
"43121531";2001;4312153;1;0;0;0;0
"4312179";2001;4312179;0;0;0;0;0
"43122031";2001;4312203;0;0;0;0;1
"43122521";2001;4312252;0;0;0;0;0
"43123021";2001;4312302;1;0;0;0;0
"43123511";2001;4312351;0;0;0;0;0
"43123771";2001;4312377;0;0;0;0;0
"43123851";2001;4312385;0;0;0;0;0
"43124011";2001;4312401;4;0;0;1;9
"43124271";2001;4312427;0;0;0;0;0
"43124431";2001;4312443;0;0;0;0;0
"43124501";2001;4312450;0;0;0;0;0
"43124761";2001;4312476;0;0;0;0;1
"43125001";2001;4312500;0;0;0;0;1
"43126091";2001;4312609;0;0;0;0;1
"43126171";2001;4312617;0;0;1;0;0
"43126251";2001;4312625;0;0;0;0;0
"43126581";2001;4312658;0;0;0;0;0
"43126741";2001;4312674;1;0;0;0;0
"43127081";2001;4312708;3;0;0;0;1
"43128071";2001;4312807;0;0;0;0;0
"43129061";2001;4312906;0;0;0;0;0
"43129551";2001;4312955;0;0;0;0;0
"43130031";2001;4313003;0;0;0;0;2
"43130111";2001;4313011;0;0;0;0;0
"43130371";2001;4313037;0;0;0;0;0
"43130601";2001;4313060;0;0;0;0;0
"43130861";2001;4313086;0;0;0;0;0
"43131021";2001;4313102;0;0;0;0;1
"43132011";2001;4313201;0;0;0;0;4
"43133001";2001;4313300;1;0;0;0;3
"43133341";2001;4313334;0;0;1;0;0
"43133591";2001;4313359;0;0;0;0;2
"43133751";2001;4313375;1;0;0;0;0
"43133911";2001;4313391;0;0;1;0;1
"43134091";2001;4313409;77;0;7;1;19
"43134251";2001;4313425;0;0;0;0;1
"43134411";2001;4313441;0;0;0;0;0
"4313466";2001;4313466;0;0;0;0;0
"43134901";2001;4313490;1;0;0;0;0
"43135081";2001;4313508;1;0;0;0;3
"43136071";2001;4313607;0;0;0;0;0
"43136561";2001;4313656;2;0;1;0;1
"43137061";2001;4313706;3;0;0;0;5
"43138051";2001;4313805;0;0;0;0;1
"43139041";2001;4313904;3;0;0;0;1
"43139531";2001;4313953;1;0;0;0;2
"43140011";2001;4314001;0;0;0;0;0
"43140271";2001;4314027;0;0;1;0;0
"43140351";2001;4314035;0;0;0;0;0
"43140501";2001;4314050;6;0;0;0;3
"43140681";2001;4314068;2;0;0;0;1
"43140761";2001;4314076;0;0;0;0;0
"43141001";2001;4314100;46;0;0;0;18
"4314134";2001;4314134;0;0;0;0;0
"43141591";2001;4314159;0;0;0;0;1
"4314175";2001;4314175;0;0;0;0;0
"43142091";2001;4314209;2;0;0;0;0
"43143081";2001;4314308;0;0;0;0;0
"43144071";2001;4314407;37;0;9;2;36
"43144231";2001;4314423;1;0;0;0;0
"43144561";2001;4314456;0;0;0;0;0
"4314464";2001;4314464;1;0;0;0;0
"43144721";2001;4314472;1;0;0;0;0
"43144981";2001;4314498;1;0;0;0;0
"43145061";2001;4314506;1;0;0;0;2
"4314530";2001;4314530;0;0;0;0;0
"43145551";2001;4314555;0;0;0;0;0
"43146051";2001;4314605;3;0;0;0;1
"43147041";2001;4314704;3;0;0;0;0
"43147531";2001;4314753;0;0;0;0;0
"43147791";2001;4314779;0;0;0;0;0
"43147871";2001;4314787;0;0;0;0;0
"43148031";2001;4314803;7;0;0;1;0
"43149021";2001;4314902;501;0;23;14;130
"43150081";2001;4315008;0;0;0;0;2
"43150571";2001;4315057;1;0;0;0;0
"43150731";2001;4315073;0;0;0;0;0
"43151071";2001;4315107;1;0;0;0;0
"43151311";2001;4315131;1;0;0;0;0
"43151491";2001;4315149;0;0;0;0;0
"43151561";2001;4315156;1;0;0;0;0
"43151721";2001;4315172;0;0;0;0;0
"43152061";2001;4315206;0;0;0;0;0
"43153051";2001;4315305;2;0;0;0;3
"4315313";2001;4315313;0;0;0;0;0
"43153211";2001;4315321;0;0;0;0;0
"43153541";2001;4315354;0;0;0;0;0
"43154041";2001;4315404;3;0;0;0;3
"43154531";2001;4315453;0;0;0;0;0
"43155031";2001;4315503;2;0;0;0;4
"43155521";2001;4315552;0;0;0;0;0
"43156021";2001;4315602;16;0;0;0;10
"43157011";2001;4315701;2;0;0;0;3
"43157501";2001;4315750;0;0;0;0;0
"43158001";2001;4315800;0;0;0;0;1
"43159091";2001;4315909;1;0;0;0;0
"4315958";2001;4315958;0;0;0;0;0
"43160061";2001;4316006;3;0;0;0;1
"43161051";2001;4316105;1;0;0;0;1
"43162041";2001;4316204;1;0;0;0;0
"43163031";2001;4316303;1;0;0;0;0
"43164021";2001;4316402;6;0;0;0;6
"43164281";2001;4316428;0;0;0;0;0
"43164361";2001;4316436;1;0;0;0;1
"43164511";2001;4316451;3;0;0;0;0
"43164771";2001;4316477;0;0;0;0;0
"43165011";2001;4316501;0;0;0;0;0
"43166001";2001;4316600;0;0;0;1;0
"43167091";2001;4316709;1;0;0;0;2
"4316733";2001;4316733;0;0;0;0;0
"43167581";2001;4316758;0;0;0;0;0
"43168081";2001;4316808;21;0;1;0;16
"43169071";2001;4316907;27;0;5;1;17
"43169561";2001;4316956;0;0;0;0;1
"4316972";2001;4316972;0;0;0;0;0
"43170041";2001;4317004;0;0;0;0;0
"43171031";2001;4317103;11;0;0;0;6
"43172021";2001;4317202;5;0;2;0;8
"43172511";2001;4317251;0;0;0;0;0
"43173011";2001;4317301;4;0;0;0;5
"43174001";2001;4317400;10;0;0;0;8
"43175091";2001;4317509;15;0;3;1;9
"43175581";2001;4317558;0;0;0;0;0
"43176081";2001;4317608;5;0;0;1;7
"43177071";2001;4317707;5;0;0;0;0
"43177561";2001;4317756;0;0;0;0;0
"43178061";2001;4317806;2;0;0;0;6
"43179051";2001;4317905;2;0;0;0;3
"43179541";2001;4317954;0;0;0;0;0
"43180021";2001;4318002;13;0;2;0;5
"43180511";2001;4318051;0;0;0;0;0
"43181011";2001;4318101;2;0;1;0;4
"43182001";2001;4318200;1;0;0;0;1
"43183091";2001;4318309;5;0;0;0;7
"43184081";2001;4318408;2;0;0;0;2
"43184241";2001;4318424;1;0;0;0;0
"43184321";2001;4318432;0;0;0;0;0
"43184401";2001;4318440;0;0;0;0;0
"43184571";2001;4318457;0;0;0;0;0
"43184651";2001;4318465;0;0;0;0;0
"43184811";2001;4318481;0;0;0;0;0
"43184991";2001;4318499;0;0;0;0;0
"43185071";2001;4318507;1;0;0;0;0
"43186061";2001;4318606;1;0;0;0;0
"4318614";2001;4318614;0;0;0;0;0
"43186221";2001;4318622;0;0;0;0;0
"43187051";2001;4318705;67;0;0;0;23
"43188041";2001;4318804;2;0;5;0;5
"43189031";2001;4318903;6;0;5;0;5
"43190001";2001;4319000;3;0;0;0;3
"43191091";2001;4319109;0;0;0;0;2
"43191251";2001;4319125;0;0;0;0;1
"43191581";2001;4319158;2;0;0;0;1
"43192081";2001;4319208;1;0;0;0;0
"43193071";2001;4319307;0;0;0;0;0
"43193561";2001;4319356;0;0;0;0;0
"4319364";2001;4319364;0;0;0;0;0
"43193721";2001;4319372;0;0;0;0;0
"43194061";2001;4319406;4;0;0;0;5
"43195051";2001;4319505;1;0;0;0;5
"43196041";2001;4319604;3;0;0;0;3
"43197031";2001;4319703;0;0;0;0;0
"43197111";2001;4319711;0;0;0;0;0
"43197371";2001;4319737;0;0;0;0;0
"43197521";2001;4319752;0;0;0;0;0
"43198021";2001;4319802;0;0;0;0;2
"43199011";2001;4319901;12;0;0;0;11
"43200081";2001;4320008;15;0;0;0;15
"43201071";2001;4320107;2;0;0;0;2
"43202061";2001;4320206;4;0;0;0;0
"43202301";2001;4320230;0;0;0;0;0
"43202631";2001;4320263;2;0;0;0;2
"43203051";2001;4320305;0;0;0;0;0
"43203211";2001;4320321;0;0;0;0;0
"43203541";2001;4320354;0;0;0;0;0
"43204041";2001;4320404;0;0;0;0;2
"43204531";2001;4320453;0;0;0;0;2
"43205031";2001;4320503;2;0;0;0;0
"43205521";2001;4320552;0;0;0;0;0
"43205781";2001;4320578;0;0;0;0;0
"43206021";2001;4320602;1;0;0;0;0
"43206511";2001;4320651;0;0;0;0;0
"43206771";2001;4320677;1;0;0;0;0
"43207011";2001;4320701;6;0;0;0;4
"43208001";2001;4320800;12;0;0;0;0
"43208591";2001;4320859;1;0;0;0;0
"43209091";2001;4320909;2;0;0;0;3
"43210061";2001;4321006;1;0;0;0;1
"43211051";2001;4321105;1;0;0;0;1
"43212041";2001;4321204;6;0;3;0;10
"43213031";2001;4321303;1;0;0;0;0
"43213291";2001;4321329;0;0;0;0;2
"43213521";2001;4321352;0;0;0;0;2
"43214021";2001;4321402;1;0;0;0;0
"43214361";2001;4321436;2;0;0;0;1
"43214511";2001;4321451;0;0;0;0;0
"4321469";2001;4321469;0;0;0;0;0
"43214771";2001;4321477;0;0;0;0;0
"43214931";2001;4321493;0;0;0;0;0
"43215011";2001;4321501;2;0;0;0;2
"43216001";2001;4321600;4;0;0;0;4
"43216261";2001;4321626;0;0;0;0;0
"43216341";2001;4321634;0;0;0;0;0
"43216671";2001;4321667;0;0;0;0;0
"43217091";2001;4321709;1;0;0;0;0
"43218081";2001;4321808;2;0;0;0;2
"43218321";2001;4321832;0;0;0;0;0
"43218571";2001;4321857;0;0;0;0;0
"43219071";2001;4321907;5;0;0;1;5
"43219561";2001;4321956;0;0;0;0;0
"43220041";2001;4322004;1;0;1;0;2
"43221031";2001;4322103;0;0;0;0;2
"43221521";2001;4322152;0;0;0;0;0
"43221861";2001;4322186;1;0;0;0;0
"43222021";2001;4322202;4;0;0;0;3
"43222511";2001;4322251;0;0;0;0;0
"43223011";2001;4322301;1;0;0;0;0
"43223271";2001;4322327;0;0;0;0;0
"43223431";2001;4322343;0;0;0;0;1
"43223501";2001;4322350;0;0;0;0;0
"43223761";2001;4322376;0;0;0;0;0
"43224001";2001;4322400;31;0;3;0;7
"43225091";2001;4322509;16;0;2;1;8
"43225251";2001;4322525;0;0;0;0;0
"43225331";2001;4322533;1;0;0;0;4
"43225411";2001;4322541;1;0;0;0;1
"43225581";2001;4322558;0;0;0;0;0
"43226081";2001;4322608;3;0;1;0;8
"43227071";2001;4322707;0;0;0;0;4
"43228061";2001;4322806;0;0;0;0;2
"43228551";2001;4322855;0;0;0;0;0
"43229051";2001;4322905;0;0;1;0;0
"43230021";2001;4323002;33;0;1;0;3
"43231011";2001;4323101;3;0;0;0;0
"43232001";2001;4323200;0;0;0;0;0
"43233091";2001;4323309;0;0;0;0;0
"43233581";2001;4323358;0;0;0;0;0
"43234081";2001;4323408;0;0;0;0;0
"43234571";2001;4323457;0;0;0;0;0
"43235071";2001;4323507;0;0;0;0;1
"43236061";2001;4323606;0;0;0;0;0
"43237051";2001;4323705;0;0;0;0;1
"43237541";2001;4323754;0;0;0;0;0
"4323770";2001;4323770;0;0;0;0;0
"43238041";2001;4323804;1;0;0;0;0
"50002031";2001;5000203;8;0;0;0;0
"50002521";2001;5000252;0;0;0;0;0
"50006091";2001;5000609;13;0;0;0;4
"50007081";2001;5000708;5;0;1;0;0
"50008071";2001;5000807;1;0;0;0;1
"50008561";2001;5000856;4;0;1;0;0
"50009061";2001;5000906;5;0;0;0;0
"50010031";2001;5001003;3;0;0;0;1
"50011021";2001;5001102;16;0;0;0;5
"50012431";2001;5001243;7;0;1;0;0
"50015081";2001;5001508;0;0;0;0;0
"50019041";2001;5001904;4;0;0;0;1
"50020011";2001;5002001;4;0;0;0;2
"50021001";2001;5002100;6;0;0;0;3
"50021591";2001;5002159;1;0;0;0;0
"50022091";2001;5002209;3;0;0;0;0
"50023081";2001;5002308;2;0;1;0;0
"50024071";2001;5002407;5;0;0;0;0
"50026051";2001;5002605;2;0;0;0;0
"50027041";2001;5002704;231;0;10;0;53
"50028031";2001;5002803;0;0;0;0;1
"50029021";2001;5002902;6;0;0;0;2
"50029511";2001;5002951;0;0;0;0;0
"50031081";2001;5003108;0;0;0;0;0
"50031571";2001;5003157;12;0;1;0;1
"50032071";2001;5003207;30;0;3;0;8
"50032561";2001;5003256;4;0;0;0;0
"50033061";2001;5003306;6;0;0;0;0
"50034541";2001;5003454;2;0;0;0;0
"50034881";2001;5003488;0;0;0;0;0
"50035041";2001;5003504;0;0;0;0;0
"50037021";2001;5003702;67;0;4;0;18
"50037511";2001;5003751;2;0;0;0;2
"50038011";2001;5003801;2;0;0;0;1
"50040071";2001;5004007;0;0;0;0;2
"50041061";2001;5004106;2;0;0;0;0
"50043041";2001;5004304;4;0;0;0;0
"50044031";2001;5004403;0;0;1;0;0
"50045021";2001;5004502;1;0;0;0;4
"50046011";2001;5004601;9;0;0;0;3
"50047001";2001;5004700;2;0;1;0;1
"50048091";2001;5004809;0;0;0;0;0
"50049081";2001;5004908;1;0;0;0;0
"50050041";2001;5005004;4;0;0;0;2
"50051031";2001;5005103;0;0;0;0;0
"50051521";2001;5005152;2;0;0;0;0
"50052021";2001;5005202;4;0;0;0;0
